student_ID,course_ID,section_number,semester,year,grade
1294,213,3,Spring,2003,A
1294,49,1,Fall,2012,D
1294,225,4,Fall,2001,C
1294,222,9,Fall,2005,F
1295,2,7,Spring,2008,C
1295,18,4,Spring,2006,F
1295,171,2,Fall,2013,D
1295,51,6,Spring,2007,A
1296,106,1,Spring,2014,B
1296,81,9,Fall,2004,A
1296,211,1,Fall,2012,B
1296,209,2,Fall,2000,A
1296,39,1,Fall,2006,A
1296,236,2,Spring,2008,A
1296,72,1,Spring,2000,A
1297,136,8,Fall,2001,B
1297,136,1,Fall,2000,A
1297,185,4,Fall,2001,D
1298,65,1,Spring,2008,F
1298,190,8,Spring,2005,A
1298,17,3,Spring,2004,B
1298,84,2,Spring,2009,A
1298,168,3,Fall,2006,F
1299,196,2,Spring,2001,E
1299,72,3,Spring,2004,C
1299,160,3,Spring,2015,A
1299,250,1,Spring,2001,F
1299,248,1,Spring,2011,C
1299,156,7,Spring,2004,F
1300,81,6,Spring,2012,D
1300,102,7,Fall,2000,B
1300,193,1,Spring,2010,E
1300,216,1,Spring,2000,E
1301,184,5,Fall,2014,C
1301,228,6,Fall,2005,E
1302,220,2,Spring,2004,D
1302,163,2,Fall,2000,C
1303,57,4,Fall,2011,D
1303,40,5,Spring,2009,A
1304,206,4,Fall,2007,F
1305,123,8,Spring,2007,C
1305,60,8,Spring,2003,E
1305,40,6,Spring,2007,C
1306,120,5,Fall,2003,E
1306,49,8,Spring,2007,D
1307,18,5,Spring,2011,C
1307,88,2,Fall,2012,A
1307,73,4,Fall,2012,A
1307,155,2,Fall,2000,D
1307,185,6,Spring,2011,C
1307,148,5,Spring,2005,E
1307,92,6,Spring,2007,C
1308,246,4,Fall,2015,D
1308,144,7,Fall,2011,F
1308,119,3,Spring,2001,D
1308,4,2,Fall,2012,B
1308,26,1,Spring,2003,C
1308,232,2,Spring,2001,A
1309,25,8,Fall,2000,F
1309,131,3,Fall,2007,D
1309,60,2,Spring,2005,D
1309,16,9,Spring,2016,C
1310,212,7,Fall,2001,D
1310,42,6,Fall,2001,E
1310,185,5,Spring,2003,A
1310,12,2,Spring,2004,B
1311,208,7,Spring,2007,B
1311,187,9,Spring,2004,E
1311,36,2,Spring,2015,E
1312,114,3,Spring,2006,F
1312,83,8,Spring,2002,E
1312,135,5,Fall,2015,F
1312,92,8,Fall,2016,E
1312,180,2,Spring,2015,A
1312,72,2,Fall,2005,A
1313,83,1,Fall,2003,A
1313,105,3,Fall,2004,A
1313,115,3,Spring,2006,E
1313,165,2,Spring,2004,E
1313,78,4,Spring,2013,D
1313,115,4,Spring,2000,B
1313,164,2,Spring,2011,B
1314,46,10,Fall,2016,F
1314,210,1,Fall,2006,E
1314,130,1,Fall,2007,A
1315,71,6,Spring,2008,B
1315,208,7,Spring,2007,C
1315,42,3,Spring,2004,D
1316,147,3,Fall,2010,E
1316,222,7,Spring,2000,F
1316,180,6,Fall,2005,C
1316,144,3,Fall,2002,D
1317,64,3,Spring,2004,A
1317,202,3,Spring,2015,A
1317,187,8,Spring,2008,C
1317,7,4,Fall,2010,B
1318,72,1,Spring,2000,D
1319,168,7,Fall,2005,D
1319,39,4,Spring,2011,C
1319,237,5,Fall,2016,B
1319,244,1,Fall,2000,E
1320,27,2,Spring,2004,C
1320,235,1,Fall,2006,C
1320,112,3,Spring,2004,F
1320,226,4,Fall,2010,B
1320,18,6,Fall,2000,D
1320,107,1,Spring,2012,B
1320,3,6,Fall,2008,E
1321,133,1,Fall,2015,A
1321,161,3,Spring,2006,C
1321,219,6,Spring,2012,C
1321,206,8,Fall,2000,C
1321,145,9,Fall,2012,B
1321,57,3,Fall,2006,A
1322,81,6,Spring,2012,A
1322,65,3,Fall,2006,B
1322,85,6,Spring,2003,A
1322,77,2,Spring,2002,B
1323,246,4,Fall,2015,C
1324,17,2,Spring,2013,E
1324,249,7,Spring,2007,C
1324,92,5,Spring,2007,B
1324,185,10,Spring,2009,C
1324,208,8,Spring,2016,D
1324,230,2,Fall,2013,E
1324,52,7,Spring,2004,D
1325,134,1,Fall,2005,B
1325,173,10,Fall,2000,F
1326,178,4,Fall,2010,C
1326,66,2,Spring,2006,B
1326,83,2,Fall,2010,E
1326,188,2,Fall,2000,B
1326,168,4,Fall,2016,D
1327,22,1,Fall,2009,E
1327,42,3,Spring,2004,B
1327,237,3,Fall,2010,C
1327,43,1,Fall,2009,F
1327,185,7,Spring,2010,B
1328,249,4,Spring,2000,D
1328,135,4,Spring,2001,E
1328,86,2,Fall,2008,C
1328,49,4,Fall,2013,C
1329,172,2,Spring,2014,E
1329,168,4,Fall,2016,E
1329,85,4,Spring,2000,E
1329,44,6,Spring,2016,A
1329,123,8,Spring,2007,F
1330,149,2,Spring,2005,E
1330,74,2,Spring,2003,A
1330,207,2,Spring,2010,C
1330,84,3,Fall,2013,D
1331,224,1,Spring,2016,B
1331,113,3,Spring,2000,C
1331,172,7,Spring,2010,E
1331,94,4,Fall,2005,C
1331,248,2,Fall,2013,D
1331,126,5,Spring,2002,F
1331,30,1,Spring,2005,B
1332,64,6,Spring,2007,C
1332,103,2,Spring,2014,A
1333,98,9,Fall,2014,C
1333,12,1,Fall,2015,E
1333,8,4,Spring,2008,B
1333,181,1,Fall,2004,A
1334,173,2,Fall,2015,D
1334,57,9,Fall,2008,B
1334,100,3,Fall,2015,F
1335,30,3,Spring,2006,A
1336,154,1,Fall,2007,F
1336,4,3,Spring,2004,F
1336,90,10,Spring,2007,F
1336,144,8,Fall,2009,A
1336,185,1,Spring,2002,A
1336,204,1,Spring,2016,F
1336,40,5,Spring,2009,A
1337,206,2,Fall,2004,F
1337,136,7,Spring,2013,B
1337,145,5,Spring,2008,D
1338,106,2,Spring,2010,E
1338,7,4,Fall,2010,D
1338,168,3,Fall,2006,D
1338,3,4,Fall,2016,C
1339,222,5,Spring,2005,A
1339,241,2,Fall,2009,E
1339,97,4,Spring,2006,F
1340,31,2,Spring,2013,B
1340,183,6,Fall,2011,E
1340,154,3,Spring,2015,E
1340,98,5,Fall,2001,B
1340,123,5,Spring,2003,F
1340,213,2,Fall,2000,C
1340,103,1,Fall,2005,C
1341,250,2,Spring,2005,C
1341,169,1,Spring,2004,B
1341,99,2,Spring,2014,C
1341,202,4,Spring,2000,C
1342,79,7,Spring,2005,C
1342,246,8,Fall,2003,A
1342,49,3,Spring,2007,A
1343,157,3,Fall,2011,A
1343,136,10,Fall,2008,A
1343,97,2,Fall,2016,D
1344,14,1,Spring,2000,F
1344,2,6,Spring,2001,B
1344,44,5,Fall,2000,D
1344,128,4,Fall,2012,E
1344,137,1,Spring,2007,A
1344,40,7,Fall,2008,D
1345,188,2,Fall,2000,F
1345,138,3,Fall,2007,F
1346,231,4,Fall,2014,D
1346,191,4,Fall,2016,B
1346,217,1,Fall,2015,F
1347,135,4,Spring,2001,B
1347,92,1,Fall,2005,A
1348,221,3,Fall,2010,E
1348,207,1,Fall,2008,B
1348,64,2,Spring,2001,A
1348,218,7,Spring,2014,C
1348,235,1,Fall,2006,F
1349,213,1,Spring,2005,C
1349,3,6,Fall,2008,A
1349,246,6,Spring,2006,B
1350,46,7,Spring,2001,C
1350,165,5,Fall,2010,C
1350,230,4,Spring,2002,E
1350,145,5,Spring,2008,B
1351,178,1,Spring,2008,D
1351,153,3,Spring,2002,C
1351,205,3,Spring,2007,A
1351,219,3,Spring,2007,B
1351,184,4,Spring,2009,F
1352,164,6,Spring,2000,B
1352,231,6,Spring,2000,E
1352,227,3,Fall,2012,C
1353,158,1,Fall,2013,C
1353,209,9,Spring,2005,C
1353,159,6,Fall,2014,E
1353,66,8,Fall,2015,C
1353,184,3,Fall,2002,D
1353,195,3,Spring,2002,A
1354,128,1,Fall,2005,D
1355,1,1,Spring,2002,F
1355,52,8,Spring,2007,F
1355,244,8,Fall,2011,F
1355,250,6,Fall,2009,C
1355,207,1,Fall,2008,D
1355,57,9,Fall,2008,A
1355,52,2,Spring,2014,A
1356,223,1,Spring,2008,B
1356,183,5,Spring,2011,B
1357,64,5,Fall,2011,F
1357,98,6,Fall,2013,A
1357,52,4,Spring,2005,F
1357,212,8,Spring,2001,E
1357,112,2,Spring,2001,F
1357,208,1,Spring,2007,B
1358,230,5,Spring,2004,E
1358,154,1,Fall,2007,A
1358,120,8,Spring,2003,A
1358,42,4,Spring,2015,B
1358,41,4,Spring,2011,D
1359,60,5,Spring,2011,C
1359,246,6,Spring,2006,B
1359,107,3,Spring,2014,B
1359,123,8,Spring,2007,C
1359,230,5,Spring,2004,C
1359,89,1,Spring,2005,D
1359,190,6,Fall,2012,C
1360,213,2,Fall,2000,F
1360,123,1,Fall,2000,B
1360,13,1,Spring,2009,A
1360,196,2,Spring,2001,F
1360,187,4,Spring,2006,A
1361,179,5,Spring,2010,E
1361,98,10,Spring,2015,C
1361,100,9,Spring,2016,C
1362,224,5,Fall,2006,E
1362,84,3,Fall,2013,D
1362,96,7,Spring,2012,C
1362,90,3,Fall,2011,B
1362,144,2,Fall,2009,D
1362,190,3,Spring,2016,F
1362,94,1,Fall,2011,E
1363,41,6,Fall,2006,B
1363,205,3,Spring,2007,E
1363,74,2,Spring,2003,C
1363,168,4,Fall,2016,C
1363,3,1,Fall,2016,A
1364,42,6,Fall,2001,B
1364,180,1,Spring,2010,C
1364,177,5,Spring,2007,A
1364,52,7,Spring,2004,E
1365,35,10,Spring,2010,F
1365,94,2,Spring,2015,A
1365,99,6,Spring,2008,C
1365,156,6,Fall,2007,D
1365,183,1,Fall,2007,D
1365,90,9,Spring,2002,C
1366,177,2,Spring,2011,A
1366,69,1,Spring,2016,B
1366,206,2,Fall,2004,A
1366,245,6,Fall,2016,E
1366,2,2,Fall,2007,A
1366,187,7,Spring,2003,D
1366,165,5,Fall,2010,C
1367,72,1,Spring,2000,B
1367,104,3,Fall,2009,B
1367,183,2,Fall,2008,C
1367,2,2,Fall,2007,C
1367,19,5,Spring,2013,A
1368,195,3,Spring,2002,D
1368,131,7,Fall,2012,A
1368,39,4,Spring,2011,A
1368,140,7,Spring,2007,E
1369,92,10,Spring,2009,F
1369,106,4,Fall,2009,B
1369,16,8,Fall,2015,D
1369,11,2,Spring,2009,E
1369,140,6,Spring,2009,C
1369,137,1,Spring,2007,D
1370,131,5,Spring,2016,B
1370,241,8,Fall,2012,B
1370,206,3,Fall,2008,A
1370,18,5,Spring,2011,D
1371,129,1,Fall,2000,F
1371,100,2,Spring,2008,F
1371,222,4,Spring,2009,F
1371,150,2,Fall,2003,E
1371,249,6,Spring,2004,D
1371,136,7,Spring,2013,E
1371,18,2,Fall,2006,F
1372,49,4,Fall,2013,A
1373,114,4,Fall,2010,C
1373,187,9,Spring,2004,F
1374,226,1,Fall,2009,B
1374,177,4,Fall,2014,D
1374,250,7,Spring,2012,F
1374,172,9,Spring,2001,A
1374,24,3,Spring,2004,F
1374,113,6,Fall,2013,D
1374,81,5,Fall,2006,C
1375,58,2,Fall,2002,A
1375,60,1,Spring,2004,F
1375,175,1,Spring,2013,F
1376,226,4,Fall,2010,C
1376,230,6,Spring,2009,D
1376,158,2,Fall,2007,B
1376,33,4,Spring,2006,E
1376,245,3,Fall,2009,A
1376,179,6,Spring,2013,D
1376,35,4,Fall,2015,A
1377,185,2,Spring,2002,A
1378,121,5,Spring,2003,D
1378,209,2,Fall,2000,F
1379,241,5,Spring,2015,B
1380,6,2,Spring,2013,F
1380,19,1,Spring,2013,B
1380,219,4,Spring,2003,D
1380,58,4,Spring,2013,A
1380,249,7,Spring,2007,F
1381,204,2,Fall,2013,A
1381,213,7,Spring,2001,E
1381,17,2,Spring,2013,E
1382,35,2,Spring,2005,F
1382,74,9,Spring,2013,F
1383,18,6,Fall,2000,B
1383,108,6,Fall,2008,B
1383,203,4,Spring,2000,C
1383,40,7,Fall,2008,D
1383,173,3,Spring,2012,A
1383,44,2,Fall,2016,B
1384,223,3,Fall,2008,F
1384,196,4,Spring,2006,C
1384,34,8,Spring,2015,F
1384,104,6,Fall,2002,A
1384,92,7,Spring,2004,D
1384,126,8,Spring,2016,B
1385,7,5,Spring,2003,D
1385,103,6,Spring,2000,A
1385,145,8,Spring,2016,C
1385,140,8,Spring,2014,F
1385,32,2,Spring,2013,A
1385,152,4,Spring,2009,B
1385,219,1,Spring,2011,E
1386,90,7,Fall,2015,A
1386,183,2,Fall,2008,D
1386,249,5,Spring,2004,B
1387,60,6,Fall,2001,D
1387,120,6,Fall,2002,B
1387,104,4,Spring,2014,F
1387,35,6,Spring,2010,A
1387,7,1,Spring,2016,A
1387,148,5,Spring,2005,B
1388,81,8,Spring,2006,A
1389,131,6,Spring,2003,F
1389,209,8,Fall,2002,A
1390,32,2,Spring,2013,D
1390,46,2,Spring,2004,D
1390,68,2,Spring,2011,D
1391,92,3,Spring,2000,D
1391,214,3,Spring,2004,E
1391,139,7,Fall,2005,E
1391,101,7,Spring,2004,E
1391,137,9,Spring,2015,F
1391,86,3,Spring,2007,E
1391,229,7,Spring,2006,E
1392,212,3,Spring,2006,E
1393,59,7,Fall,2016,D
1393,140,3,Spring,2004,D
1393,241,5,Spring,2015,E
1393,244,10,Spring,2014,E
1393,85,4,Spring,2000,A
1394,179,5,Spring,2010,A
1394,131,2,Spring,2005,F
1394,183,4,Fall,2010,C
1394,52,4,Spring,2005,F
1394,34,1,Spring,2007,D
1394,171,3,Spring,2006,F
1395,172,1,Spring,2016,A
1395,59,5,Fall,2008,F
1395,78,1,Spring,2007,C
1396,231,6,Spring,2000,D
1396,109,1,Fall,2015,F
1396,225,6,Spring,2008,A
1396,113,1,Fall,2014,A
1397,59,7,Fall,2016,B
1397,228,7,Fall,2012,D
1397,52,1,Spring,2016,A
1397,242,1,Spring,2009,B
1397,100,4,Spring,2002,D
1398,170,1,Fall,2002,B
1398,134,2,Fall,2016,D
1399,200,4,Fall,2013,F
1399,7,7,Fall,2015,E
1399,85,5,Spring,2007,D
1399,209,7,Spring,2000,B
1399,243,2,Fall,2006,B
1400,141,1,Fall,2014,D
1400,91,1,Fall,2012,A
1400,102,2,Fall,2011,C
1400,74,8,Fall,2014,E
1400,104,1,Fall,2007,C
1400,16,4,Fall,2002,A
1401,25,3,Fall,2005,D
1401,247,1,Spring,2010,D
1401,233,1,Fall,2001,B
1401,231,2,Spring,2014,E
1401,160,2,Fall,2004,D
1402,87,2,Fall,2002,D
1402,72,2,Fall,2005,F
1402,141,1,Fall,2014,D
1402,85,4,Spring,2000,E
1402,58,3,Fall,2011,D
1402,14,3,Fall,2012,F
1402,183,4,Fall,2010,D
1403,33,4,Spring,2006,D
1404,83,6,Fall,2006,B
1404,218,1,Fall,2016,F
1404,73,5,Spring,2002,D
1405,111,4,Fall,2010,C
1406,199,2,Fall,2007,B
1406,132,7,Fall,2012,A
1406,145,6,Fall,2013,D
1406,108,4,Spring,2011,E
1406,248,4,Fall,2005,B
1406,217,7,Spring,2013,C
1406,4,2,Fall,2012,A
1407,240,3,Spring,2009,F
1407,128,4,Fall,2012,D
1408,58,3,Fall,2011,F
1408,72,4,Fall,2000,F
1408,99,5,Fall,2003,E
1408,41,5,Fall,2009,D
1408,235,3,Fall,2014,A
1408,183,3,Fall,2010,B
1408,249,5,Spring,2004,E
1409,247,2,Fall,2001,D
1409,157,2,Fall,2012,C
1409,7,7,Fall,2015,A
1410,7,6,Spring,2005,F
1410,95,5,Spring,2004,B
1410,35,7,Spring,2002,E
1410,49,5,Fall,2001,B
1410,175,1,Spring,2013,A
1411,28,3,Spring,2008,E
1411,239,1,Fall,2003,D
1411,74,3,Fall,2014,F
1411,244,8,Fall,2011,A
1411,84,1,Fall,2010,F
1411,171,4,Fall,2012,E
1412,110,3,Fall,2002,C
1412,152,2,Fall,2006,A
1412,152,2,Fall,2006,A
1413,236,1,Spring,2012,B
1413,18,4,Spring,2006,A
1414,200,4,Fall,2013,A
1414,179,4,Spring,2011,A
1414,190,4,Fall,2000,B
1414,58,8,Spring,2002,B
1414,122,7,Fall,2004,E
1414,186,5,Fall,2012,E
1415,230,2,Fall,2013,E
1415,90,8,Fall,2008,B
1415,190,6,Fall,2012,E
1415,36,2,Spring,2015,E
1415,102,1,Spring,2008,C
1415,108,1,Fall,2007,B
1416,32,2,Spring,2013,E
1416,62,3,Spring,2003,F
1416,208,4,Fall,2002,C
1416,222,10,Fall,2003,B
1417,228,2,Fall,2010,C
1417,171,2,Fall,2013,C
1417,60,2,Spring,2005,B
1417,180,3,Fall,2005,D
1417,156,6,Fall,2007,D
1418,26,3,Fall,2010,F
1418,59,4,Spring,2011,E
1418,69,4,Fall,2007,D
1418,228,8,Spring,2007,F
1418,66,8,Fall,2015,F
1419,231,3,Spring,2011,D
1419,46,7,Spring,2001,E
1420,85,5,Spring,2007,F
1420,89,1,Spring,2005,E
1420,173,3,Spring,2012,A
1421,127,6,Fall,2016,C
1422,13,1,Spring,2009,B
1422,113,6,Fall,2013,A
1422,22,3,Fall,2003,D
1422,15,3,Spring,2006,F
1422,171,5,Fall,2000,D
1423,218,6,Fall,2012,D
1423,208,4,Fall,2002,B
1423,221,4,Fall,2011,B
1423,196,1,Fall,2006,F
1423,83,8,Spring,2002,C
1424,96,7,Spring,2012,F
1424,92,2,Fall,2009,C
1424,107,1,Spring,2012,D
1424,153,3,Spring,2002,A
1424,67,6,Fall,2009,D
1425,171,4,Fall,2012,A
1425,106,6,Spring,2000,B
1425,94,4,Fall,2005,B
1425,246,3,Fall,2012,B
1425,108,4,Spring,2011,F
1425,52,9,Fall,2007,B
1425,243,6,Spring,2000,A
1426,28,1,Spring,2012,A
1426,54,1,Fall,2000,E
1426,172,1,Spring,2016,A
1426,176,5,Fall,2013,E
1426,72,5,Fall,2004,D
1426,241,5,Spring,2015,D
1427,31,2,Spring,2013,F
1427,65,5,Spring,2015,B
1427,96,1,Spring,2008,A
1428,227,2,Fall,2011,D
1428,181,2,Spring,2015,A
1428,189,6,Spring,2000,A
1428,140,1,Spring,2013,B
1428,159,7,Fall,2009,D
1428,46,8,Spring,2006,B
1429,100,8,Spring,2002,B
1429,133,1,Fall,2015,E
1429,234,2,Fall,2011,C
1429,216,4,Fall,2009,E
1430,41,7,Spring,2006,E
1430,137,6,Fall,2011,E
1430,33,4,Spring,2006,F
1430,145,7,Spring,2016,C
1430,102,8,Spring,2016,D
1430,235,4,Fall,2011,B
1430,189,1,Spring,2008,D
1431,233,1,Fall,2001,A
1431,135,5,Fall,2015,E
1431,81,2,Fall,2005,D
1431,102,3,Spring,2008,E
1431,74,1,Fall,2009,F
1431,209,8,Fall,2002,A
1431,209,7,Spring,2000,B
1432,244,4,Fall,2003,D
1432,58,3,Fall,2011,F
1433,189,4,Spring,2011,F
1434,34,3,Fall,2006,D
1434,97,8,Fall,2007,F
1434,101,7,Spring,2004,D
1434,219,5,Spring,2014,D
1434,127,6,Fall,2016,C
1434,136,4,Fall,2012,A
1435,120,8,Spring,2003,F
1435,127,2,Spring,2006,C
1435,212,1,Fall,2001,D
1435,250,1,Spring,2001,C
1436,203,2,Spring,2015,D
1436,229,5,Spring,2010,B
1437,123,4,Fall,2000,B
1438,217,6,Spring,2005,B
1438,59,5,Fall,2008,F
1438,65,9,Spring,2010,D
1438,205,2,Spring,2004,E
1438,140,6,Spring,2009,E
1438,85,4,Spring,2000,D
1438,181,5,Spring,2007,F
1439,181,3,Fall,2004,D
1439,189,5,Spring,2015,E
1439,185,6,Spring,2011,B
1439,149,2,Spring,2005,D
1439,210,1,Fall,2006,A
1439,18,6,Fall,2000,E
1439,109,3,Fall,2012,D
1440,185,4,Fall,2001,B
1440,172,1,Spring,2016,B
1440,94,3,Fall,2008,E
1441,87,3,Fall,2008,A
1441,203,2,Spring,2015,F
1441,137,9,Spring,2015,A
1442,171,2,Fall,2013,D
1442,18,7,Fall,2013,A
1442,139,1,Fall,2001,E
1442,73,2,Spring,2013,C
1442,95,5,Spring,2004,B
1443,219,5,Spring,2014,B
1444,249,2,Spring,2007,A
1444,231,3,Spring,2011,D
1444,10,2,Spring,2000,C
1444,49,2,Spring,2008,F
1445,140,4,Fall,2003,B
1445,159,8,Fall,2005,B
1445,171,5,Fall,2000,D
1445,12,3,Fall,2016,A
1445,96,8,Fall,2005,D
1445,23,1,Fall,2004,F
1446,246,4,Fall,2015,B
1447,52,7,Spring,2004,E
1447,52,1,Spring,2016,D
1447,165,5,Fall,2010,C
1447,81,1,Fall,2008,E
1447,245,4,Fall,2016,F
1448,102,1,Spring,2008,C
1448,114,2,Fall,2002,D
1448,144,6,Spring,2004,E
1448,176,6,Spring,2014,C
1449,85,2,Spring,2007,D
1449,170,2,Fall,2013,D
1449,180,3,Fall,2005,F
1449,159,3,Fall,2005,F
1449,140,4,Fall,2003,F
1450,219,1,Spring,2011,E
1450,145,7,Spring,2016,A
1450,42,7,Fall,2011,B
1450,172,9,Spring,2001,B
1450,186,6,Spring,2014,B
1451,59,2,Spring,2011,E
1451,179,3,Fall,2004,F
1451,52,1,Spring,2016,D
1451,178,2,Fall,2005,F
1451,33,1,Spring,2003,D
1452,139,2,Spring,2016,C
1452,246,6,Spring,2006,C
1452,187,9,Spring,2004,B
1453,217,3,Spring,2014,A
1453,25,6,Spring,2000,F
1453,24,3,Spring,2004,C
1453,114,1,Spring,2004,E
1453,72,1,Spring,2000,B
1453,101,5,Spring,2015,B
1453,242,1,Spring,2009,D
1454,140,10,Spring,2015,E
1454,186,5,Fall,2012,D
1454,73,5,Spring,2002,C
1454,159,7,Fall,2009,A
1455,173,1,Spring,2014,C
1456,185,2,Spring,2002,B
1456,192,1,Fall,2001,C
1456,124,1,Spring,2016,F
1457,100,8,Spring,2002,F
1457,58,7,Spring,2011,A
1457,200,2,Fall,2012,B
1457,116,2,Fall,2003,E
1457,17,1,Fall,2003,F
1458,74,2,Spring,2003,C
1458,135,2,Fall,2005,A
1458,101,3,Fall,2003,F
1459,38,1,Fall,2016,C
1460,185,4,Fall,2001,E
1460,142,2,Spring,2011,F
1460,104,6,Fall,2002,B
1460,81,3,Spring,2015,A
1460,148,7,Spring,2012,A
1461,40,9,Fall,2009,A
1461,115,4,Spring,2000,D
1462,94,1,Fall,2011,A
1462,149,6,Fall,2002,E
1462,74,6,Spring,2005,C
1463,228,6,Fall,2005,A
1463,220,2,Spring,2004,B
1463,23,4,Fall,2000,C
1463,222,7,Spring,2000,B
1463,157,1,Spring,2000,F
1464,134,7,Fall,2009,F
1465,171,1,Spring,2005,F
1465,140,6,Spring,2009,A
1465,142,3,Fall,2011,F
1466,134,6,Fall,2015,D
1466,105,4,Fall,2011,E
1466,56,1,Fall,2016,C
1466,191,1,Fall,2005,D
1466,223,7,Fall,2002,E
1466,26,2,Fall,2004,E
1467,176,5,Fall,2013,F
1467,163,5,Fall,2014,D
1467,245,5,Fall,2005,E
1467,58,5,Spring,2005,E
1467,42,4,Spring,2015,B
1467,57,1,Spring,2007,E
1468,44,2,Fall,2016,E
1468,122,2,Fall,2005,A
1468,122,5,Spring,2007,C
1469,189,3,Fall,2011,E
1469,129,5,Spring,2015,B
1469,141,1,Fall,2014,D
1470,244,10,Spring,2014,D
1470,58,8,Spring,2002,C
1470,124,3,Fall,2004,D
1470,101,1,Spring,2006,F
1470,106,3,Spring,2011,A
1470,51,7,Spring,2007,F
1470,157,3,Fall,2011,D
1471,54,1,Fall,2000,C
1471,18,8,Spring,2016,F
1471,103,4,Fall,2005,C
1471,34,6,Spring,2013,A
1471,112,2,Spring,2001,C
1471,145,8,Spring,2016,A
1472,95,3,Fall,2013,A
1473,222,3,Spring,2015,F
1473,206,5,Spring,2009,C
1473,40,5,Spring,2009,F
1473,136,7,Spring,2013,F
1473,120,1,Fall,2016,C
1474,18,6,Fall,2000,F
1474,92,6,Spring,2007,C
1474,103,2,Spring,2014,B
1474,149,6,Fall,2002,B
1474,9,4,Spring,2013,C
1474,27,1,Fall,2006,D
1474,219,3,Spring,2007,B
1475,97,5,Spring,2014,F
1475,100,9,Spring,2016,C
1475,225,2,Fall,2002,F
1475,214,2,Spring,2010,B
1475,196,4,Spring,2006,C
1476,15,3,Spring,2006,C
1477,243,1,Fall,2002,F
1477,3,2,Spring,2009,F
1477,133,1,Fall,2015,D
1477,16,9,Spring,2016,C
1477,221,4,Fall,2011,F
1477,173,4,Fall,2008,F
1477,147,3,Fall,2010,E
1478,90,8,Fall,2008,E
1478,172,3,Spring,2008,E
1478,133,2,Spring,2006,A
1478,136,3,Fall,2013,A
1478,38,1,Fall,2016,F
1478,124,1,Spring,2016,B
1478,69,5,Spring,2010,A
1479,213,2,Fall,2000,F
1479,159,1,Spring,2011,C
1480,18,9,Fall,2010,F
1480,133,5,Fall,2009,D
1480,145,5,Spring,2008,A
1480,35,10,Spring,2010,B
1480,15,2,Fall,2013,D
1481,145,8,Spring,2016,E
1482,91,3,Fall,2011,B
1482,96,7,Spring,2012,B
1482,89,3,Spring,2001,C
1483,5,2,Fall,2005,E
1483,230,3,Fall,2009,E
1483,28,2,Fall,2015,B
1483,179,5,Spring,2010,B
1483,44,3,Spring,2005,A
1483,228,2,Fall,2010,D
1484,200,3,Fall,2003,D
1484,116,2,Fall,2003,E
1484,241,7,Fall,2011,A
1485,7,10,Spring,2014,D
1485,21,1,Spring,2000,D
1485,222,4,Spring,2009,B
1486,52,9,Fall,2007,D
1486,13,1,Spring,2009,C
1486,168,5,Fall,2005,E
1486,142,2,Spring,2011,B
1487,12,1,Fall,2015,D
1487,123,8,Spring,2007,D
1487,137,4,Fall,2014,D
1488,246,4,Fall,2015,C
1489,103,3,Fall,2000,D
1489,211,1,Fall,2012,F
1489,35,2,Spring,2005,E
1489,161,3,Spring,2006,C
1490,138,3,Fall,2007,B
1490,164,2,Spring,2011,E
1490,85,6,Spring,2003,E
1490,64,5,Fall,2011,D
1490,208,3,Spring,2008,A
1490,173,2,Fall,2015,E
1490,74,2,Spring,2003,E
1491,191,5,Fall,2012,F
1491,150,2,Fall,2003,F
1491,18,9,Fall,2010,D
1491,122,7,Fall,2004,C
1491,237,3,Fall,2010,A
1491,52,9,Fall,2007,D
1492,94,7,Spring,2003,A
1492,153,3,Spring,2002,B
1492,123,4,Fall,2000,C
1492,115,5,Spring,2011,B
1493,81,6,Spring,2012,F
1493,57,3,Fall,2006,A
1493,5,2,Fall,2005,C
1494,23,5,Fall,2005,B
1494,181,2,Spring,2015,C
1494,230,3,Fall,2009,F
1495,189,3,Fall,2011,E
1495,223,4,Fall,2009,D
1495,18,2,Fall,2006,E
1495,89,3,Spring,2001,C
1496,246,9,Fall,2002,B
1496,57,4,Fall,2011,E
1496,180,7,Fall,2003,B
1496,168,1,Spring,2003,A
1496,166,1,Fall,2014,A
1497,97,1,Spring,2004,E
1497,123,1,Fall,2000,D
1498,156,9,Fall,2014,B
1498,234,3,Spring,2010,C
1498,33,4,Spring,2006,C
1498,168,1,Spring,2003,E
1498,148,2,Fall,2002,B
1499,115,8,Fall,2003,C
1499,94,8,Spring,2007,A
1499,99,2,Spring,2014,D
1499,59,7,Fall,2016,F
1500,16,10,Fall,2014,C
1500,245,5,Fall,2005,B
1500,64,6,Spring,2007,D
1500,101,4,Spring,2008,B
1501,32,3,Spring,2016,C
1501,135,1,Fall,2014,D
1501,97,7,Spring,2015,C
1502,10,1,Fall,2006,F
1502,217,2,Fall,2001,A
1502,121,3,Fall,2005,D
1502,94,1,Fall,2011,D
1502,62,4,Spring,2009,B
1503,77,2,Spring,2002,D
1503,185,4,Fall,2001,F
1504,173,3,Spring,2012,F
1504,173,3,Spring,2012,F
1504,180,6,Fall,2005,D
1505,72,1,Spring,2000,C
1505,87,1,Spring,2003,F
1505,149,4,Fall,2000,D
1505,148,7,Spring,2012,E
1505,58,3,Fall,2011,D
1506,52,5,Spring,2006,F
1506,222,8,Fall,2015,D
1507,92,6,Spring,2007,C
